cod_RS;Cod_IBGE;Cod_Tabnet;nome_MUN;nome_RS;sigla_UF;pop_regiao
42009;4215406;421540;Salto Veloso;Alto Vale do Rio do Peixe;SC;294895
42016;4215455;421545;Sangão;Laguna;SC;368746
42009;4215505;421550;Santa Cecília;Alto Vale do Rio do Peixe;SC;294895
42001;4215554;421555;Santa Helena;Extremo Oeste;SC;232413
42016;4215604;421560;Santa Rosa de Lima;Laguna;SC;368746
42014;4215653;421565;Santa Rosa do Sul;Extremo Sul Catarinense;SC;202376
42004;4215679;421567;Santa Terezinha;Alto Vale do Itajaí;SC;297821
42001;4215687;421568;Santa Terezinha do Progresso;Extremo Oeste;SC;232413
42002;4215695;421569;Santiago do Sul;Oeste;SC;364866
42007;4215703;421570;Santo Amaro da Imperatriz;Grande Florianópolis;SC;1209818
42003;4215752;421575;São Bernardino;Xanxerê;SC;201088
42012;4215802;421580;São Bento do Sul;Planalto Norte;SC;379079
42007;4215901;421590;São Bonifácio;Grande Florianópolis;SC;1209818
42002;4216008;421600;São Carlos;Oeste;SC;364866
42009;4216057;421605;São Cristovão do Sul;Alto Vale do Rio do Peixe;SC;294895
42003;4216107;421610;São Domingos;Xanxerê;SC;201088
42011;4216206;421620;São Francisco do Sul;Nordeste;SC;1040439
42001;4216255;421625;São João do Oeste;Extremo Oeste;SC;232413
42007;4216305;421630;São João Batista;Grande Florianópolis;SC;1209818
42011;4216354;421635;São João do Itaperiú;Nordeste;SC;1040439
42014;4216404;421640;São João do Sul;Extremo Sul Catarinense;SC;202376
42013;4216503;421650;São Joaquim;Serra Catarinense;SC;288162
42007;4216602;421660;São José;Grande Florianópolis;SC;1209818
42001;4216701;421670;São José do Cedro;Extremo Oeste;SC;232413
42013;4216800;421680;São José do Cerrito;Serra Catarinense;SC;288162
42003;4216909;421690;São Lourenço do Oeste;Xanxerê;SC;201088
42016;4217006;421700;São Ludgero;Laguna;SC;368746
42016;4217105;421710;São Martinho;Laguna;SC;368746
42001;4217154;421715;São Miguel da Boa Vista;Extremo Oeste;SC;232413
42001;4217204;421720;São Miguel do Oeste;Extremo Oeste;SC;232413
42007;4217253;421725;São Pedro de Alcântara;Grande Florianópolis;SC;1209818
42001;4217303;421730;Saudades;Extremo Oeste;SC;232413
42011;4217402;421740;Schroeder;Nordeste;SC;1040439
42010;4217501;421750;Seara;Alto Uruguai Catarinense;SC;143718
42002;4217550;421755;Serra Alta;Oeste;SC;364866
42015;4217600;421760;Siderópolis;Carbonífera;SC;438166
42014;4217709;421770;Sombrio;Extremo Sul Catarinense;SC;202376
42002;4217758;421775;Sul Brasil;Oeste;SC;364866
42004;4217808;421780;Taió;Alto Vale do Itajaí;SC;297821
42009;4217907;421790;Tangará;Alto Vale do Rio do Peixe;SC;294895
42001;4217956;421795;Tigrinhos;Extremo Oeste;SC;232413
42007;4218004;421800;Tijucas;Grande Florianópolis;SC;1209818
42014;4218103;421810;Timbé do Sul;Extremo Sul Catarinense;SC;202376
42006;4218202;421820;Timbó;Médio Vale do Itajaí;SC;795369
42009;4218251;421825;Timbó Grande;Alto Vale do Rio do Peixe;SC;294895
42012;4218301;421830;Três Barras;Planalto Norte;SC;379079
42015;4218350;421835;Treviso;Carbonífera;SC;438166
42016;4218400;421840;Treze de Maio;Laguna;SC;368746
42008;4218509;421850;Treze Tílias;Meio Oeste;SC;192347
42004;4218608;421860;Trombudo Central;Alto Vale do Itajaí;SC;297821
42016;4218707;421870;Tubarão;Laguna;SC;368746
42001;4218756;421875;Tunápolis;Extremo Oeste;SC;232413
42014;4218806;421880;Turvo;Extremo Sul Catarinense;SC;202376
42002;4218855;421885;União do Oeste;Oeste;SC;364866
42013;4218905;421890;Urubici;Serra Catarinense;SC;288162
42013;4218954;421895;Urupema;Serra Catarinense;SC;288162
42015;4219002;421900;Urussanga;Carbonífera;SC;438166
42003;4219101;421910;Vargeão;Xanxerê;SC;201088
42008;4219150;421915;Vargem;Meio Oeste;SC;192347
42008;4219176;421917;Vargem Bonita;Meio Oeste;SC;192347
42004;4219200;421920;Vidal Ramos;Alto Vale do Itajaí;SC;297821
42009;4219309;421930;Videira;Alto Vale do Rio do Peixe;SC;294895
42004;4219358;421935;Vitor Meireles;Alto Vale do Itajaí;SC;297821
42004;4219408;421940;Witmarsum;Alto Vale do Itajaí;SC;297821
42003;4219507;421950;Xanxerê;Xanxerê;SC;201088
42010;4219606;421960;Xavantina;Alto Uruguai Catarinense;SC;143718
42003;4219705;421970;Xaxim;Xanxerê;SC;201088
42008;4219853;421985;Zortéa;Meio Oeste;SC;192347
42015;4220000;422000;Balneário Rincão;Carbonífera;SC;438166
43022;4300034;430003;Aceguá;Região 22 - Pampa;RS;188345
43018;4300059;430005;Água Santa;Região 18 - Araucárias;RS;133202
43001;4300109;430010;Agudo;Região 01 - Verdes Campos;RS;436807
43013;4300208;430020;Ajuricaba;Região 13 - Diversidade;RS;229293
43014;4300307;430030;Alecrim;Região 14 - Fronteira Noroeste;RS;223910
43003;4300406;430040;Alegrete;Região 03 - Fronteira Oeste;RS;458083
43014;4300455;430045;Alegria;Região 14 - Fronteira Noroeste;RS;223910
43017;4300471;430047;Almirante Tamandaré do Sul;Região 17 - Planalto;RS;416446
43015;4300505;430050;Alpestre;Região 15 - Caminho das Águas;RS;182722
43019;4300554;430055;Alto Alegre;Região 19 - Botucaraí;RS;117302
43026;4300570;430057;Alto Feliz;Região 26 - Uva Vale;RS;189350
43010;4300604;430060;Alvorada;Região 10 - Capital e Vale do Gravataí;RS;2369210
43021;4300638;430063;Amaral Ferrador;Região 21 - Sul;RS;878951
43015;4300646;430064;Ametista do Sul;Região 15 - Caminho das Águas;RS;182722
43018;4300661;430066;André da Rocha;Região 18 - Araucárias;RS;133202
43029;4300703;430070;Anta Gorda;Região 29 - Vales e Montanhas;RS;225922
43026;4300802;430080;Antônio Prado;Região 26 - Uva Vale;RS;189350
43009;4300851;430085;Arambaré;Região 09 - Carbonífera/Costa Doce;RS;413183
43007;4300877;430087;Araricá;Região 07 - Vale dos Sinos;RS;829904
43016;4300901;430090;Aratiba;Região 16 - Alto Uruguai Gaúcho;RS;232942
43029;4301008;430100;Arroio do Meio;Região 29 - Vales e Montanhas;RS;225922
43004;4301057;430105;Arroio do Sal;Região 04 - Belas Praias;RS;160805
43021;4301073;430107;Arroio do Padre;Região 21 - Sul;RS;878951
43009;4301107;430110;Arroio dos Ratos;Região 09 - Carbonífera/Costa Doce;RS;413183
43027;4301206;430120;Arroio do Tigre;Região 27 - Jacuí Centro;RS;203016
43021;4301305;430130;Arroio Grande;Região 21 - Sul;RS;878951
43019;4301404;430140;Arvorezinha;Região 19 - Botucaraí;RS;117302
43013;4301503;430150;Augusto Pestana;Região 13 - Diversidade;RS;229293
43016;4301552;430155;Áurea;Região 16 - Alto Uruguai Gaúcho;RS;232942
43022;4301602;430160;Bagé;Região 22 - Pampa;RS;188345
43005;4301636;430163;Balneário Pinhal;Região 05 - Bons Ventos;RS;236258
43008;4301651;430165;Barão;Região 08 - Vale do Caí e Metropolitana;RS;778841
43016;4301701;430170;Barão de Cotegipe;Região 16 - Alto Uruguai Gaúcho;RS;232942
43009;4301750;430175;Barão do Triunfo;Região 09 - Carbonífera/Costa Doce;RS;413183
43018;4301800;430180;Barracão;Região 18 - Araucárias;RS;133202
43015;4301859;430185;Barra do Guarita;Região 15 - Caminho das Águas;RS;182722
43003;4301875;430187;Barra do Quaraí;Região 03 - Fronteira Oeste;RS;458083
43009;4301909;430190;Barra do Ribeiro;Região 09 - Carbonífera/Costa Doce;RS;413183
43016;4301925;430192;Barra do Rio Azul;Região 16 - Alto Uruguai Gaúcho;RS;232942
43020;4301958;430195;Barra Funda;Região 20 - Rota da Produção;RS;163205
43019;4302006;430200;Barros Cassal;Região 19 - Botucaraí;RS;117302
43016;4302055;430205;Benjamin Constant do Sul;Região 16 - Alto Uruguai Gaúcho;RS;232942
43025;4302105;430210;Bento Gonçalves;Região 25 - Vinhedos e Basalto;RS;317563
43020;4302154;430215;Boa Vista das Missões;Região 20 - Rota da Produção;RS;163205
43014;4302204;430220;Boa Vista do Buricá;Região 14 - Fronteira Noroeste;RS;223910
43012;4302220;430222;Boa Vista do Cadeado;Região 12 - Portal das Missões;RS;151846
43012;4302238;430223;Boa Vista do Incra;Região 12 - Portal das Missões;RS;151846
43025;4302253;430225;Boa Vista do Sul;Região 25 - Vinhedos e Basalto;RS;317563
43024;4302303;430230;Bom Jesus;Região 24 - Campos de Cima da Serra;RS;99809
43026;4302352;430235;Bom Princípio;Região 26 - Uva Vale;RS;189350
43015;4302378;430237;Bom Progresso;Região 15 - Caminho das Águas;RS;182722
43030;4302402;430240;Bom Retiro do Sul;Região 30 - Vale da Luz;RS;130228
43029;4302451;430245;Boqueirão do Leão;Região 29 - Vales e Montanhas;RS;225922
43011;4302501;430250;Bossoroca;Região 11 - Sete Povos das Missões;RS;279639
43013;4302584;430258;Bozano;Região 13 - Diversidade;RS;229293
43020;4302600;430260;Braga;Região 20 - Rota da Produção;RS;163205
43008;4302659;430265;Brochier;Região 08 - Vale do Caí e Metropolitana;RS;778841
43009;4302709;430270;Butiá;Região 09 - Carbonífera/Costa Doce;RS;413183
43027;4302808;430280;Caçapava do Sul;Região 27 - Jacuí Centro;RS;203016
43002;4302907;430290;Cacequi;Região 02 - Entre Rios;RS;123022
43027;4303004;430300;Cachoeira do Sul;Região 27 - Jacuí Centro;RS;203016
43010;4303103;430310;Cachoeirinha;Região 10 - Capital e Vale do Gravataí;RS;2369210
43018;4303202;430320;Cacique Doble;Região 18 - Araucárias;RS;133202
43011;4303301;430330;Caibaté;Região 11 - Sete Povos das Missões;RS;279639
43015;4303400;430340;Caiçara;Região 15 - Caminho das Águas;RS;182722
43009;4303509;430350;Camaquã;Região 09 - Carbonífera/Costa Doce;RS;413183
43017;4303558;430355;Camargo;Região 17 - Planalto;RS;416446
43006;4303608;430360;Cambará do Sul;Região 06 - Vale do Paranhana e Costa Serr;RS;235000
43024;4303673;430367;Campestre da Serra;Região 24 - Campos de Cima da Serra;RS;99809
43014;4303707;430370;Campina das Missões;Região 14 - Fronteira Noroeste;RS;223910
43016;4303806;430380;Campinas do Sul;Região 16 - Alto Uruguai Gaúcho;RS;232942
43007;4303905;430390;Campo Bom;Região 07 - Vale dos Sinos;RS;829904
43013;4304002;430400;Campo Novo;Região 13 - Diversidade;RS;229293
43019;4304101;430410;Campos Borges;Região 19 - Botucaraí;RS;117302
43028;4304200;430420;Candelária;Região 28 - Vinte e Oito;RS;351490
43014;4304309;430430;Cândido Godói;Região 14 - Fronteira Noroeste;RS;223910
43022;4304358;430435;Candiota;Região 22 - Pampa;RS;188345
43023;4304408;430440;Canela;Região 23 - Caxias e Hortênsias;RS;620945
43021;4304507;430450;Canguçu;Região 21 - Sul;RS;878951
43008;4304606;430460;Canoas;Região 08 - Vale do Caí e Metropolitana;RS;778841
43029;4304614;430461;Canudos do Vale;Região 29 - Vales e Montanhas;RS;225922
43018;4304622;430462;Capão Bonito do Sul;Região 18 - Araucárias;RS;133202
43004;4304630;430463;Capão da Canoa;Região 04 - Belas Praias;RS;160805
43002;4304655;430465;Capão do Cipó;Região 02 - Entre Rios;RS;123022
43021;4304663;430466;Capão do Leão;Região 21 - Sul;RS;878951
43005;4304671;430467;Capivari do Sul;Região 05 - Bons Ventos;RS;236258
43008;4304689;430468;Capela de Santana;Região 08 - Vale do Caí e Metropolitana;RS;778841
43029;4304697;430469;Capitão;Região 29 - Vales e Montanhas;RS;225922
43017;4304705;430470;Carazinho;Região 17 - Planalto;RS;416446
43005;4304713;430471;Caraá;Região 05 - Bons Ventos;RS;236258
43025;4304804;430480;Carlos Barbosa;Região 25 - Vinhedos e Basalto;RS;317563
43016;4304853;430485;Carlos Gomes;Região 16 - Alto Uruguai Gaúcho;RS;232942
43017;4304903;430490;Casca;Região 17 - Planalto;RS;416446
43018;4304952;430495;Caseiros;Região 18 - Araucárias;RS;133202
43013;4305009;430500;Catuípe;Região 13 - Diversidade;RS;229293
43023;4305108;430510;Caxias do Sul;Região 23 - Caxias e Hortênsias;RS;620945
43016;4305116;430511;Centenário;Região 16 - Alto Uruguai Gaúcho;RS;232942
43021;4305124;430512;Cerrito;Região 21 - Sul;RS;878951
43027;4305132;430513;Cerro Branco;Região 27 - Jacuí Centro;RS;203016
43020;4305157;430515;Cerro Grande;Região 20 - Rota da Produção;RS;163205
43009;4305173;430517;Cerro Grande do Sul;Região 09 - Carbonífera/Costa Doce;RS;413183
43011;4305207;430520;Cerro Largo;Região 11 - Sete Povos das Missões;RS;279639
43020;4305306;430530;Chapada;Região 20 - Rota da Produção;RS;163205
43009;4305355;430535;Charqueadas;Região 09 - Carbonífera/Costa Doce;RS;413183
43016;4305371;430537;Charrua;Região 16 - Alto Uruguai Gaúcho;RS;232942
43013;4305405;430540;Chiapetta;Região 13 - Diversidade;RS;229293
43021;4305439;430543;Chuí;Região 21 - Sul;RS;878951
43009;4305447;430544;Chuvisca;Região 09 - Carbonífera/Costa Doce;RS;413183
43005;4305454;430545;Cidreira;Região 05 - Bons Ventos;RS;236258
43017;4305504;430550;Ciríaco;Região 17 - Planalto;RS;416446
43030;4305587;430558;Colinas;Região 30 - Vale da Luz;RS;130228
43012;4305603;430560;Colorado;Região 12 - Portal das Missões;RS;151846
43013;4305702;430570;Condor;Região 13 - Diversidade;RS;229293
43020;4305801;430580;Constantina;Região 20 - Rota da Produção;RS;163205
43029;4305835;430583;Coqueiro Baixo;Região 29 - Vales e Montanhas;RS;225922
43017;4305850;430585;Coqueiros do Sul;Região 17 - Planalto;RS;416446
43013;4305871;430587;Coronel Barros;Região 13 - Diversidade;RS;229293
43020;4305900;430590;Coronel Bicaco;Região 20 - Rota da Produção;RS;163205
43025;4305934;430593;Coronel Pilar;Região 25 - Vinhedos e Basalto;RS;317563
43025;4305959;430595;Cotiporã;Região 25 - Vinhedos e Basalto;RS;317563
43017;4305975;430597;Coxilha;Região 17 - Planalto;RS;416446
43013;4306007;430600;Crissiumal;Região 13 - Diversidade;RS;229293
43021;4306056;430605;Cristal;Região 21 - Sul;RS;878951
43015;4306072;430607;Cristal do Sul;Região 15 - Caminho das Águas;RS;182722
43012;4306106;430610;Cruz Alta;Região 12 - Portal das Missões;RS;151846
43016;4306130;430613;Cruzaltense;Região 16 - Alto Uruguai Gaúcho;RS;232942
43029;4306205;430620;Cruzeiro do Sul;Região 29 - Vales e Montanhas;RS;225922
43017;4306304;430630;David Canabarro;Região 17 - Planalto;RS;416446
43015;4306320;430632;Derrubadas;Região 15 - Caminho das Águas;RS;182722
43011;4306353;430635;Dezesseis de Novembro;Região 11 - Sete Povos das Missões;RS;279639
43001;4306379;430637;Dilermando de Aguiar;Região 01 - Verdes Campos;RS;436807
43007;4306403;430640;Dois Irmãos;Região 07 - Vale dos Sinos;RS;829904
43020;4306429;430642;Dois Irmãos das Missões;Região 20 - Rota da Produção;RS;163205
43029;4306452;430645;Dois Lajeados;Região 29 - Vales e Montanhas;RS;225922
43009;4306502;430650;Dom Feliciano;Região 09 - Carbonífera/Costa Doce;RS;413183
43004;4306551;430655;Dom Pedro de Alcântara;Região 04 - Belas Praias;RS;160805
43022;4306601;430660;Dom Pedrito;Região 22 - Pampa;RS;188345
43001;4306700;430670;Dona Francisca;Região 01 - Verdes Campos;RS;436807
43014;4306734;430673;Doutor Maurício Cardoso;Região 14 - Fronteira Noroeste;RS;223910
43029;4306759;430675;Doutor Ricardo;Região 29 - Vales e Montanhas;RS;225922
43009;4306767;430676;Eldorado do Sul;Região 09 - Carbonífera/Costa Doce;RS;413183
43029;4306809;430680;Encantado;Região 29 - Vales e Montanhas;RS;225922
43027;4306908;430690;Encruzilhada do Sul;Região 27 - Jacuí Centro;RS;203016
43020;4306924;430692;Engenho Velho;Região 20 - Rota da Produção;RS;163205
43011;4306932;430693;Entre-Ijuís;Região 11 - Sete Povos das Missões;RS;279639
43016;4306957;430695;Entre Rios do Sul;Região 16 - Alto Uruguai Gaúcho;RS;232942
43016;4306973;430697;Erebango;Região 16 - Alto Uruguai Gaúcho;RS;232942
43016;4307005;430700;Erechim;Região 16 - Alto Uruguai Gaúcho;RS;232942
43017;4307054;430705;Ernestina;Região 17 - Planalto;RS;416446
43021;4307104;430710;Herval;Região 21 - Sul;RS;878951
43016;4307203;430720;Erval Grande;Região 16 - Alto Uruguai Gaúcho;RS;232942
43015;4307302;430730;Erval Seco;Região 15 - Caminho das Águas;RS;182722
43024;4307401;430740;Esmeralda;Região 24 - Campos de Cima da Serra;RS;99809
43015;4307450;430745;Esperança do Sul;Região 15 - Caminho das Águas;RS;182722
43019;4307500;430750;Espumoso;Região 19 - Botucaraí;RS;117302
43016;4307559;430755;Estação;Região 16 - Alto Uruguai Gaúcho;RS;232942
43007;4307609;430760;Estância Velha;Região 07 - Vale dos Sinos;RS;829904
43008;4307708;430770;Esteio;Região 08 - Vale do Caí e Metropolitana;RS;778841
43030;4307807;430780;Estrela;Região 30 - Vale da Luz;RS;130228
43027;4307815;430781;Estrela Velha;Região 27 - Jacuí Centro;RS;203016
43011;4307831;430783;Eugênio de Castro;Região 11 - Sete Povos das Missões;RS;279639
43025;4307864;430786;Fagundes Varela;Região 25 - Vinhedos e Basalto;RS;317563
43026;4307906;430790;Farroupilha;Região 26 - Uva Vale;RS;189350
43001;4308003;430800;Faxinal do Soturno;Região 01 - Verdes Campos;RS;436807
43016;4308052;430805;Faxinalzinho;Região 16 - Alto Uruguai Gaúcho;RS;232942
43030;4308078;430807;Fazenda Vilanova;Região 30 - Vale da Luz;RS;130228
43026;4308102;430810;Feliz;Região 26 - Uva Vale;RS;189350
43026;4308201;430820;Flores da Cunha;Região 26 - Uva Vale;RS;189350
43016;4308250;430825;Floriano Peixoto;Região 16 - Alto Uruguai Gaúcho;RS;232942
43019;4308300;430830;Fontoura Xavier;Região 19 - Botucaraí;RS;117302
43001;4308409;430840;Formigueiro;Região 01 - Verdes Campos;RS;436807
43029;4308433;430843;Forquetinha;Região 29 - Vales e Montanhas;RS;225922
43012;4308458;430845;Fortaleza dos Valos;Região 12 - Portal das Missões;RS;151846
43015;4308508;430850;Frederico Westphalen;Região 15 - Caminho das Águas;RS;182722
43025;4308607;430860;Garibaldi;Região 25 - Vinhedos e Basalto;RS;317563
43011;4308656;430865;Garruchos;Região 11 - Sete Povos das Missões;RS;279639
43016;4308706;430870;Gaurama;Região 16 - Alto Uruguai Gaúcho;RS;232942
43009;4308805;430880;General Câmara;Região 09 - Carbonífera/Costa Doce;RS;413183
43017;4308854;430885;Gentil;Região 17 - Planalto;RS;416446
43016;4308904;430890;Getúlio Vargas;Região 16 - Alto Uruguai Gaúcho;RS;232942
43014;4309001;430900;Giruá;Região 14 - Fronteira Noroeste;RS;223910
43010;4309050;430905;Glorinha;Região 10 - Capital e Vale do Gravataí;RS;2369210
43023;4309100;430910;Gramado;Região 23 - Caxias e Hortênsias;RS;620945
43020;4309126;430912;Gramado dos Loureiros;Região 20 - Rota da Produção;RS;163205
43028;4309159;430915;Gramado Xavier;Região 28 - Vinte e Oito;RS;351490
43010;4309209;430920;Gravataí;Região 10 - Capital e Vale do Gravataí;RS;2369210
43025;4309258;430925;Guabiju;Região 25 - Vinhedos e Basalto;RS;317563
43009;4309308;430930;Guaíba;Região 09 - Carbonífera/Costa Doce;RS;413183
43025;4309407;430940;Guaporé;Região 25 - Vinhedos e Basalto;RS;317563
43011;4309506;430950;Guarani das Missões;Região 11 - Sete Povos das Missões;RS;279639
43008;4309555;430955;Harmonia;Região 08 - Vale do Caí e Metropolitana;RS;778841
43028;4309571;430957;Herveiras;Região 28 - Vinte e Oito;RS;351490
43014;4309605;430960;Horizontina;Região 14 - Fronteira Noroeste;RS;223910
43022;4309654;430965;Hulha Negra;Região 22 - Pampa;RS;188345
43013;4309704;430970;Humaitá;Região 13 - Diversidade;RS;229293
43027;4309753;430975;Ibarama;Região 27 - Jacuí Centro;RS;203016
43018;4309803;430980;Ibiaçá;Região 18 - Araucárias;RS;133202
43018;4309902;430990;Ibiraiaras;Região 18 - Araucárias;RS;133202
43019;4309951;430995;Ibirapuitã;Região 19 - Botucaraí;RS;117302
43012;4310009;431000;Ibirubá;Região 12 - Portal das Missões;RS;151846
43006;4310108;431010;Igrejinha;Região 06 - Vale do Paranhana e Costa Serr;RS;235000
43013;4310207;431020;Ijuí;Região 13 - Diversidade;RS;229293
43029;4310306;431030;Ilópolis;Região 29 - Vales e Montanhas;RS;225922
43005;4310330;431033;Imbé;Região 05 - Bons Ventos;RS;236258
43030;4310363;431036;Imigrante;Região 30 - Vale da Luz;RS;130228
43014;4310405;431040;Independência;Região 14 - Fronteira Noroeste;RS;223910
43013;4310413;431041;Inhacorá;Região 13 - Diversidade;RS;229293
43026;4310439;431043;Ipê;Região 26 - Uva Vale;RS;189350
43016;4310462;431046;Ipiranga do Sul;Região 16 - Alto Uruguai Gaúcho;RS;232942
43015;4310504;431050;Iraí;Região 15 - Caminho das Águas;RS;182722
43001;4310538;431053;Itaara;Região 01 - Verdes Campos;RS;436807
43002;4310553;431055;Itacurubi;Região 02 - Entre Rios;RS;123022
43019;4310579;431057;Itapuca;Região 19 - Botucaraí;RS;117302
43003;4310603;431060;Itaqui;Região 03 - Fronteira Oeste;RS;458083
43004;4310652;431065;Itati;Região 04 - Belas Praias;RS;160805
43016;4310702;431070;Itatiba do Sul;Região 16 - Alto Uruguai Gaúcho;RS;232942
43001;4310751;431075;Ivorá;Região 01 - Verdes Campos;RS;436807
43007;4310801;431080;Ivoti;Região 07 - Vale dos Sinos;RS;829904
43020;4310850;431085;Jaboticaba;Região 20 - Rota da Produção;RS;163205
43012;4310876;431087;Jacuizinho;Região 12 - Portal das Missões;RS;151846
